Datetime,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HR,MIN,DY,Weekend,Holiday,Steamgen,Nextdaysmax,Nextdaysmaxhr
2017-10-23 23:00:00,72.0,62.0,23,1380,2,False,False,22574.78,29644.19,10.0
2017-10-24 00:00:00,72.0,63.0,0,0,3,False,False,22551.99,46692.9,8.0
2017-10-24 01:00:00,70.0,63.0,1,60,3,False,False,22467.98,46692.9,8.0
2017-10-24 02:00:00,64.0,62.0,2,120,3,False,False,22458.03,46692.9,8.0
2017-10-24 03:00:00,62.0,60.0,3,180,3,False,False,23566.03,46692.9,8.0
2017-10-24 04:00:00,61.0,59.0,4,240,3,False,False,24287.9,46692.9,8.0
2017-10-24 05:00:00,61.0,59.0,5,300,3,False,False,24559.85,46692.9,8.0
2017-10-24 06:00:00,60.0,57.0,6,360,3,False,False,25583.69,46692.9,8.0
2017-10-24 07:00:00,59.0,56.0,7,420,3,False,False,27652.84,46692.9,8.0
2017-10-24 08:00:00,61.0,57.0,8,480,3,False,False,28998.36,46692.9,8.0
2017-10-24 09:00:00,63.0,58.0,9,540,3,False,False,29377.06,46692.9,8.0
2017-10-24 10:00:00,62.0,57.0,10,600,3,False,False,29644.19,46692.9,8.0
2017-10-24 11:00:00,65.0,58.0,11,660,3,False,False,27834.11,46692.9,8.0
2017-10-24 12:00:00,68.0,58.0,12,720,3,False,False,28831.99,46692.9,8.0
2017-10-24 13:00:00,68.0,57.0,13,780,3,False,False,28590.8,46692.9,8.0
2017-10-24 14:00:00,66.0,57.0,14,840,3,False,False,25867.03,46692.9,8.0
2017-10-24 15:00:00,67.0,57.0,15,900,3,False,False,24145.81,46692.9,8.0
2017-10-24 16:00:00,64.0,56.0,16,960,3,False,False,24748.64,46692.9,8.0
2017-10-24 17:00:00,62.0,54.0,17,1020,3,False,False,24518.53,46692.9,8.0
2017-10-24 18:00:00,59.0,52.0,18,1080,3,False,False,25081.42,46692.9,8.0
2017-10-24 19:00:00,56.0,49.0,19,1140,3,False,False,25876.98,46692.9,8.0
2017-10-24 20:00:00,56.0,49.0,20,1200,3,False,False,25022.49,46692.9,8.0
2017-10-24 21:00:00,54.0,49.0,21,1260,3,False,False,25650.63,46692.9,8.0
2017-10-24 22:00:00,50.0,46.0,22,1320,3,False,False,25023.74,46692.9,8.0
2017-10-24 23:00:00,53.0,47.0,23,1380,3,False,False,29454.67,46692.9,8.0
2017-10-25 00:00:00,53.0,47.0,0,0,4,False,False,26374.36,52512.34,9.0
2017-10-25 01:00:00,51.0,45.0,1,60,4,False,False,27031.85,52512.34,9.0
2017-10-25 02:00:00,50.0,45.0,2,120,4,False,False,29264.9,52512.34,9.0
2017-10-25 03:00:00,49.0,44.0,3,180,4,False,False,30498.89,52512.34,9.0
2017-10-25 04:00:00,49.0,44.0,4,240,4,False,False,30345.03,52512.34,9.0
2017-10-25 05:00:00,48.0,43.0,5,300,4,False,False,29228.92,52512.34,9.0
2017-10-25 06:00:00,47.0,43.0,6,360,4,False,False,34292.75,52512.34,9.0
2017-10-25 07:00:00,47.0,43.0,7,420,4,False,False,38115.62,52512.34,9.0
2017-10-25 08:00:00,49.0,44.0,8,480,4,False,False,46692.9,52512.34,9.0
2017-10-25 09:00:00,51.0,45.0,9,540,4,False,False,42282.94,52512.34,9.0
2017-10-25 10:00:00,52.0,46.0,10,600,4,False,False,38575.48,52512.34,9.0
2017-10-25 11:00:00,53.0,46.0,11,660,4,False,False,36739.0,52512.34,9.0
2017-10-25 12:00:00,53.0,47.0,12,720,4,False,False,36224.37,52512.34,9.0
2017-10-25 13:00:00,53.0,47.0,13,780,4,False,False,36897.0,52512.34,9.0
2017-10-25 14:00:00,52.0,46.0,14,840,4,False,False,35972.09,52512.34,9.0
2017-10-25 15:00:00,53.0,47.0,15,900,4,False,False,35762.7,52512.34,9.0
2017-10-25 16:00:00,52.0,47.0,16,960,4,False,False,35627.28,52512.34,9.0
2017-10-25 17:00:00,51.0,47.0,17,1020,4,False,False,33945.39,52512.34,9.0
2017-10-25 18:00:00,51.0,47.0,18,1080,4,False,False,34882.13,52512.34,9.0
2017-10-25 19:00:00,50.0,47.0,19,1140,4,False,False,30621.28,52512.34,9.0
2017-10-25 20:00:00,47.0,45.0,20,1200,4,False,False,33050.39,52512.34,9.0
2017-10-25 21:00:00,47.0,46.0,21,1260,4,False,False,33598.97,52512.34,9.0
2017-10-25 22:00:00,46.0,45.0,22,1320,4,False,False,31036.24,52512.34,9.0
2017-10-25 23:00:00,45.0,44.0,23,1380,4,False,False,31928.61,52512.34,9.0
2017-10-26 00:00:00,43.0,42.0,0,0,5,False,False,32296.05,55231.08,8.0
2017-10-26 01:00:00,44.0,43.0,1,60,5,False,False,33594.78,55231.08,8.0
2017-10-26 02:00:00,41.0,41.0,2,120,5,False,False,36004.67,55231.08,8.0
2017-10-26 03:00:00,40.0,40.0,3,180,5,False,False,34880.39,55231.08,8.0
2017-10-26 04:00:00,42.0,41.0,4,240,5,False,False,37131.91,55231.08,8.0
2017-10-26 05:00:00,40.0,40.0,5,300,5,False,False,39998.81,55231.08,8.0
2017-10-26 06:00:00,40.0,40.0,6,360,5,False,False,41277.08,55231.08,8.0
2017-10-26 07:00:00,38.0,38.0,7,420,5,False,False,45330.21,55231.08,8.0
2017-10-26 08:00:00,40.0,40.0,8,480,5,False,False,52260.69,55231.08,8.0
2017-10-26 09:00:00,48.0,45.0,9,540,5,False,False,52512.34,55231.08,8.0
2017-10-26 10:00:00,51.0,46.0,10,600,5,False,False,48535.62,55231.08,8.0
2017-10-26 11:00:00,53.0,46.0,11,660,5,False,False,42245.13,55231.08,8.0
2017-10-26 12:00:00,51.0,44.0,12,720,5,False,False,42167.22,55231.08,8.0
2017-10-26 13:00:00,50.0,44.0,13,780,5,False,False,41070.31,55231.08,8.0
2017-10-26 14:00:00,52.0,45.0,14,840,5,False,False,42235.38,55231.08,8.0
2017-10-26 15:00:00,51.0,45.0,15,900,5,False,False,37086.86,55231.08,8.0
2017-10-26 16:00:00,50.0,44.0,16,960,5,False,False,39058.63,55231.08,8.0
2017-10-26 17:00:00,50.0,42.0,17,1020,5,False,False,39908.58,55231.08,8.0
2017-10-26 18:00:00,49.0,43.0,18,1080,5,False,False,38993.23,55231.08,8.0
2017-10-26 19:00:00,48.0,43.0,19,1140,5,False,False,34537.2,55231.08,8.0
2017-10-26 20:00:00,48.0,43.0,20,1200,5,False,False,32632.36,55231.08,8.0
2017-10-26 21:00:00,46.0,42.0,21,1260,5,False,False,32868.12,55231.08,8.0
2017-10-26 22:00:00,41.0,39.0,22,1320,5,False,False,32898.1,55231.08,8.0
2017-10-26 23:00:00,40.0,38.0,23,1380,5,False,False,32842.46,55231.08,8.0
2017-10-27 00:00:00,38.0,37.0,0,0,6,False,False,35259.0,46027.92,17.0
2017-10-27 01:00:00,38.0,37.0,1,60,6,False,False,36127.31,46027.92,17.0
2017-10-27 02:00:00,38.0,37.0,2,120,6,False,False,38179.69,46027.92,17.0
2017-10-27 03:00:00,37.0,36.0,3,180,6,False,False,37342.61,46027.92,17.0
2017-10-27 04:00:00,37.0,36.0,4,240,6,False,False,38550.92,46027.92,17.0
2017-10-27 05:00:00,38.0,37.0,5,300,6,False,False,41249.01,46027.92,17.0
2017-10-27 06:00:00,39.0,38.0,6,360,6,False,False,44293.2,46027.92,17.0
2017-10-27 07:00:00,40.0,39.0,7,420,6,False,False,48763.06,46027.92,17.0
2017-10-27 08:00:00,43.0,41.0,8,480,6,False,False,55231.08,46027.92,17.0
2017-10-27 09:00:00,47.0,43.0,9,540,6,False,False,52688.41,46027.92,17.0
2017-10-27 10:00:00,52.0,46.0,10,600,6,False,False,49399.31,46027.92,17.0
2017-10-27 11:00:00,56.0,47.0,11,660,6,False,False,46029.42,46027.92,17.0
2017-10-27 12:00:00,59.0,49.0,12,720,6,False,False,36378.86,46027.92,17.0
2017-10-27 13:00:00,61.0,51.0,13,780,6,False,False,34049.93,46027.92,17.0
2017-10-27 14:00:00,64.0,52.0,14,840,6,False,False,32674.31,46027.92,17.0
2017-10-27 15:00:00,66.0,53.0,15,900,6,False,False,30596.52,46027.92,17.0
2017-10-27 16:00:00,64.0,53.0,16,960,6,False,False,29918.73,46027.92,17.0
2017-10-27 17:00:00,62.0,52.0,17,1020,6,False,False,27996.27,46027.92,17.0
2017-10-27 18:00:00,63.0,52.0,18,1080,6,False,False,31486.89,46027.92,17.0
2017-10-27 19:00:00,62.0,51.0,19,1140,6,False,False,33278.22,46027.92,17.0
2017-10-27 20:00:00,60.0,50.0,20,1200,6,False,False,33841.45,46027.92,17.0
2017-10-27 21:00:00,58.0,50.0,21,1260,6,False,False,35579.25,46027.92,17.0
2017-10-27 22:00:00,57.0,49.0,22,1320,6,False,False,34817.75,46027.92,17.0
2017-10-27 23:00:00,58.0,49.0,23,1380,6,False,False,34164.27,46027.92,17.0
2017-10-28 00:00:00,58.0,49.0,0,0,7,True,False,33671.05,50823.1,10.0
2017-10-28 01:00:00,57.0,49.0,1,60,7,True,False,33893.22,50823.1,10.0
2017-10-28 02:00:00,58.0,50.0,2,120,7,True,False,35504.7,50823.1,10.0
2017-10-28 03:00:00,57.0,50.0,3,180,7,True,False,33989.12,50823.1,10.0
2017-10-28 04:00:00,54.0,49.0,4,240,7,True,False,33977.52,50823.1,10.0
2017-10-28 05:00:00,56.0,50.0,5,300,7,True,False,36016.52,50823.1,10.0
2017-10-28 06:00:00,55.0,49.0,6,360,7,True,False,38509.04,50823.1,10.0
2017-10-28 07:00:00,54.0,49.0,7,420,7,True,False,40347.52,50823.1,10.0
2017-10-28 08:00:00,55.0,50.0,8,480,7,True,False,40055.54,50823.1,10.0
2017-10-28 09:00:00,59.0,53.0,9,540,7,True,False,37707.74,50823.1,10.0
2017-10-28 10:00:00,63.0,55.0,10,600,7,True,False,39332.08,50823.1,10.0
2017-10-28 11:00:00,63.0,55.0,11,660,7,True,False,36115.68,50823.1,10.0
2017-10-28 12:00:00,63.0,55.0,12,720,7,True,False,36316.13,50823.1,10.0
2017-10-28 13:00:00,57.0,55.0,13,780,7,True,False,35752.84,50823.1,10.0
2017-10-28 14:00:00,57.0,55.0,14,840,7,True,False,36404.77,50823.1,10.0
2017-10-28 15:00:00,55.0,54.0,15,900,7,True,False,37602.43,50823.1,10.0
2017-10-28 16:00:00,50.0,49.0,16,960,7,True,False,38980.14,50823.1,10.0
2017-10-28 17:00:00,48.0,47.0,17,1020,7,True,False,46027.92,50823.1,10.0
2017-10-28 18:00:00,48.0,47.0,18,1080,7,True,False,43757.39,50823.1,10.0
2017-10-28 19:00:00,47.0,46.0,19,1140,7,True,False,42265.03,50823.1,10.0
2017-10-28 20:00:00,47.0,47.0,20,1200,7,True,False,43246.72,50823.1,10.0
2017-10-28 21:00:00,46.0,46.0,21,1260,7,True,False,44869.41,50823.1,10.0
2017-10-28 22:00:00,45.0,44.0,22,1320,7,True,False,45342.21,50823.1,10.0
2017-10-28 23:00:00,44.0,43.0,23,1380,7,True,False,44694.54,50823.1,10.0
2017-10-29 00:00:00,43.0,43.0,0,0,1,True,False,43559.4,72399.67,8.0
2017-10-29 01:00:00,43.0,43.0,1,60,1,True,False,43732.03,72399.67,8.0
2017-10-29 02:00:00,43.0,43.0,2,120,1,True,False,44390.66,72399.67,8.0
2017-10-29 03:00:00,43.0,42.0,3,180,1,True,False,44626.51,72399.67,8.0
2017-10-29 04:00:00,42.0,42.0,4,240,1,True,False,44887.47,72399.67,8.0
2017-10-29 05:00:00,42.0,42.0,5,300,1,True,False,45274.09,72399.67,8.0
2017-10-29 06:00:00,42.0,42.0,6,360,1,True,False,46526.69,72399.67,8.0
2017-10-29 07:00:00,43.0,43.0,7,420,1,True,False,47626.57,72399.67,8.0
2017-10-29 08:00:00,43.0,43.0,8,480,1,True,False,49286.0,72399.67,8.0
2017-10-29 09:00:00,44.0,44.0,9,540,1,True,False,50608.93,72399.67,8.0
2017-10-29 10:00:00,45.0,44.0,10,600,1,True,False,50823.1,72399.67,8.0
2017-10-29 11:00:00,45.0,44.0,11,660,1,True,False,50542.48,72399.67,8.0
2017-10-29 12:00:00,46.0,45.0,12,720,1,True,False,49453.96,72399.67,8.0
2017-10-29 13:00:00,45.0,45.0,13,780,1,True,False,48851.19,72399.67,8.0
2017-10-29 14:00:00,45.0,45.0,14,840,1,True,False,48002.52,72399.67,8.0
2017-10-29 15:00:00,46.0,46.0,15,900,1,True,False,47722.63,72399.67,8.0
2017-10-29 16:00:00,46.0,46.0,16,960,1,True,False,47171.06,72399.67,8.0
2017-10-29 17:00:00,46.0,46.0,17,1020,1,True,False,46961.75,72399.67,8.0
2017-10-29 18:00:00,46.0,46.0,18,1080,1,True,False,48626.14,72399.67,8.0
2017-10-29 19:00:00,45.0,45.0,19,1140,1,True,False,47865.71,72399.67,8.0
2017-10-29 20:00:00,46.0,46.0,20,1200,1,True,False,48854.34,72399.67,8.0
2017-10-29 21:00:00,46.0,45.0,21,1260,1,True,False,48687.62,72399.67,8.0
2017-10-29 22:00:00,46.0,46.0,22,1320,1,True,False,48086.95,72399.67,8.0
2017-10-29 23:00:00,46.0,46.0,23,1380,1,True,False,47689.06,72399.67,8.0
2017-10-30 00:00:00,45.0,45.0,0,0,2,False,False,48507.2,67607.62,9.0
2017-10-30 01:00:00,44.0,44.0,1,60,2,False,False,48526.55,67607.62,9.0
2017-10-30 02:00:00,45.0,44.0,2,120,2,False,False,50143.86,67607.62,9.0
2017-10-30 03:00:00,45.0,43.0,3,180,2,False,False,49653.1,67607.62,9.0
2017-10-30 04:00:00,45.0,42.0,4,240,2,False,False,50879.08,67607.62,9.0
2017-10-30 05:00:00,46.0,42.0,5,300,2,False,False,49758.66,67607.62,9.0
2017-10-30 06:00:00,46.0,43.0,6,360,2,False,False,57384.33,67607.62,9.0
2017-10-30 07:00:00,45.0,41.0,7,420,2,False,False,62669.01,67607.62,9.0
2017-10-30 08:00:00,45.0,41.0,8,480,2,False,False,72399.67,67607.62,9.0
2017-10-30 09:00:00,44.0,40.0,9,540,2,False,False,71792.93,67607.62,9.0
2017-10-30 10:00:00,46.0,41.0,10,600,2,False,False,69696.38,67607.62,9.0
2017-10-30 11:00:00,48.0,41.0,11,660,2,False,False,70676.67,67607.62,9.0
2017-10-30 12:00:00,50.0,42.0,12,720,2,False,False,61861.6,67607.62,9.0
2017-10-30 13:00:00,49.0,42.0,13,780,2,False,False,53185.58,67607.62,9.0
2017-10-30 14:00:00,49.0,43.0,14,840,2,False,False,54086.56,67607.62,9.0
2017-10-30 15:00:00,50.0,42.0,15,900,2,False,False,55722.1,67607.62,9.0
2017-10-30 16:00:00,48.0,42.0,16,960,2,False,False,39237.22,67607.62,9.0
2017-10-30 17:00:00,46.0,42.0,17,1020,2,False,False,45686.79,67607.62,9.0
2017-10-30 18:00:00,44.0,42.0,18,1080,2,False,False,52673.63,67607.62,9.0
2017-10-30 19:00:00,42.0,41.0,19,1140,2,False,False,52422.35,67607.62,9.0
2017-10-30 20:00:00,41.0,40.0,20,1200,2,False,False,47181.96,67607.62,9.0
2017-10-30 21:00:00,41.0,41.0,21,1260,2,False,False,44273.89,67607.62,9.0
2017-10-30 22:00:00,42.0,41.0,22,1320,2,False,False,43664.75,67607.62,9.0
2017-10-30 23:00:00,40.0,39.0,23,1380,2,False,False,43698.72,67607.62,9.0
2017-10-31 00:00:00,42.0,40.0,0,0,3,False,False,41938.53,70110.02,9.0
2017-10-31 01:00:00,39.0,38.0,1,60,3,False,False,38989.74,70110.02,9.0
2017-10-31 02:00:00,41.0,40.0,2,120,3,False,False,42552.43,70110.02,9.0
2017-10-31 03:00:00,40.0,39.0,3,180,3,False,False,42787.65,70110.02,9.0
2017-10-31 04:00:00,41.0,40.0,4,240,3,False,False,42623.54,70110.02,9.0
2017-10-31 05:00:00,42.0,40.0,5,300,3,False,False,45715.18,70110.02,9.0
2017-10-31 06:00:00,42.0,40.0,6,360,3,False,False,49906.91,70110.02,9.0
2017-10-31 07:00:00,42.0,40.0,7,420,3,False,False,54791.34,70110.02,9.0
2017-10-31 08:00:00,42.0,39.0,8,480,3,False,False,65915.86,70110.02,9.0
2017-10-31 09:00:00,42.0,39.0,9,540,3,False,False,67607.62,70110.02,9.0
2017-10-31 10:00:00,42.0,39.0,10,600,3,False,False,63454.71,70110.02,9.0
2017-10-31 11:00:00,43.0,40.0,11,660,3,False,False,61849.42,70110.02,9.0
2017-10-31 12:00:00,45.0,41.0,12,720,3,False,False,62661.83,70110.02,9.0
2017-10-31 13:00:00,43.0,40.0,13,780,3,False,False,57482.01,70110.02,9.0
2017-10-31 14:00:00,42.0,39.0,14,840,3,False,False,59362.23,70110.02,9.0
2017-10-31 15:00:00,42.0,39.0,15,900,3,False,False,56394.07,70110.02,9.0
2017-10-31 16:00:00,42.0,39.0,16,960,3,False,False,57183.42,70110.02,9.0
2017-10-31 17:00:00,41.0,38.0,17,1020,3,False,False,56012.41,70110.02,9.0
2017-10-31 18:00:00,40.0,38.0,18,1080,3,False,False,57801.42,70110.02,9.0
2017-10-31 19:00:00,39.0,37.0,19,1140,3,False,False,50220.51,70110.02,9.0
2017-10-31 20:00:00,38.0,36.0,20,1200,3,False,False,45424.07,70110.02,9.0
2017-10-31 21:00:00,38.0,36.0,21,1260,3,False,False,45963.91,70110.02,9.0
2017-10-31 22:00:00,41.0,38.0,22,1320,3,False,False,45450.21,70110.02,9.0
2017-10-31 23:00:00,41.0,38.0,23,1380,3,False,False,42518.81,70110.02,9.0
2017-11-01 00:00:00,41.0,38.0,0,0,4,False,False,43365.18,54549.01,8.0
2017-11-01 01:00:00,41.0,38.0,1,60,4,False,False,41801.18,54549.01,8.0
2017-11-01 02:00:00,41.0,38.0,2,120,4,False,False,44727.22,54549.01,8.0
2017-11-01 03:00:00,40.0,37.0,3,180,4,False,False,43774.65,54549.01,8.0
2017-11-01 04:00:00,40.0,37.0,4,240,4,False,False,43317.34,54549.01,8.0
2017-11-01 05:00:00,40.0,36.0,5,300,4,False,False,48249.1,54549.01,8.0
2017-11-01 06:00:00,39.0,36.0,6,360,4,False,False,52606.48,54549.01,8.0
2017-11-01 07:00:00,40.0,36.0,7,420,4,False,False,64033.41,54549.01,8.0
2017-11-01 08:00:00,40.0,36.0,8,480,4,False,False,69791.62,54549.01,8.0
2017-11-01 09:00:00,42.0,37.0,9,540,4,False,False,70110.02,54549.01,8.0
2017-11-01 10:00:00,44.0,40.0,10,600,4,False,False,63494.53,54549.01,8.0
2017-11-01 11:00:00,44.0,41.0,11,660,4,False,False,60171.76,54549.01,8.0
2017-11-01 12:00:00,44.0,42.0,12,720,4,False,False,58405.69,54549.01,8.0
2017-11-01 13:00:00,44.0,41.0,13,780,4,False,False,59802.56,54549.01,8.0
2017-11-01 14:00:00,45.0,42.0,14,840,4,False,False,56417.78,54549.01,8.0
2017-11-01 15:00:00,45.0,41.0,15,900,4,False,False,55956.65,54549.01,8.0
2017-11-01 16:00:00,43.0,41.0,16,960,4,False,False,54836.83,54549.01,8.0
2017-11-01 17:00:00,42.0,41.0,17,1020,4,False,False,57450.33,54549.01,8.0
2017-11-01 18:00:00,41.0,41.0,18,1080,4,False,False,56786.64,54549.01,8.0
2017-11-01 19:00:00,41.0,41.0,19,1140,4,False,False,48789.47,54549.01,8.0
2017-11-01 20:00:00,42.0,42.0,20,1200,4,False,False,46171.62,54549.01,8.0
2017-11-01 21:00:00,43.0,43.0,21,1260,4,False,False,43195.32,54549.01,8.0
2017-11-01 22:00:00,43.0,43.0,22,1320,4,False,False,42040.11,54549.01,8.0
2017-11-01 23:00:00,44.0,44.0,23,1380,4,False,False,40225.36,54549.01,8.0
2017-11-02 00:00:00,45.0,45.0,0,0,5,False,False,41811.23,49031.69,11.0
2017-11-02 01:00:00,46.0,46.0,1,60,5,False,False,41010.05,49031.69,11.0
2017-11-02 02:00:00,47.0,47.0,2,120,5,False,False,41367.66,49031.69,11.0
2017-11-02 03:00:00,50.0,49.0,3,180,5,False,False,40556.7,49031.69,11.0
2017-11-02 04:00:00,53.0,51.0,4,240,5,False,False,39100.09,49031.69,11.0
2017-11-02 05:00:00,53.0,52.0,5,300,5,False,False,40580.7,49031.69,11.0
2017-11-02 06:00:00,54.0,53.0,6,360,5,False,False,40883.41,49031.69,11.0
2017-11-02 07:00:00,53.0,52.0,7,420,5,False,False,48371.03,49031.69,11.0
2017-11-02 08:00:00,55.0,53.0,8,480,5,False,False,54549.01,49031.69,11.0
2017-11-02 09:00:00,56.0,54.0,9,540,5,False,False,51679.33,49031.69,11.0
2017-11-02 10:00:00,58.0,56.0,10,600,5,False,False,46549.24,49031.69,11.0
2017-11-02 11:00:00,61.0,57.0,11,660,5,False,False,39805.92,49031.69,11.0
2017-11-02 12:00:00,62.0,57.0,12,720,5,False,False,36409.36,49031.69,11.0
2017-11-02 13:00:00,65.0,60.0,13,780,5,False,False,31551.15,49031.69,11.0
2017-11-02 14:00:00,66.0,60.0,14,840,5,False,False,35929.84,49031.69,11.0
2017-11-02 15:00:00,66.0,60.0,15,900,5,False,False,32376.17,49031.69,11.0
2017-11-02 16:00:00,65.0,59.0,16,960,5,False,False,31330.8,49031.69,11.0
2017-11-02 17:00:00,64.0,58.0,17,1020,5,False,False,31873.75,49031.69,11.0
2017-11-02 18:00:00,63.0,58.0,18,1080,5,False,False,32417.57,49031.69,11.0
2017-11-02 19:00:00,61.0,57.0,19,1140,5,False,False,31894.21,49031.69,11.0
2017-11-02 20:00:00,60.0,57.0,20,1200,5,False,False,28638.07,49031.69,11.0
2017-11-02 21:00:00,62.0,57.0,21,1260,5,False,False,29466.88,49031.69,11.0
2017-11-02 22:00:00,63.0,58.0,22,1320,5,False,False,28840.02,49031.69,11.0
2017-11-02 23:00:00,64.0,58.0,23,1380,5,False,False,28165.32,49031.69,11.0
2017-11-03 00:00:00,64.0,58.0,0,0,6,False,False,29480.96,55709.33,10.0
2017-11-03 01:00:00,63.0,58.0,1,60,6,False,False,27665.75,55709.33,10.0
2017-11-03 02:00:00,61.0,58.0,2,120,6,False,False,26957.92,55709.33,10.0
2017-11-03 03:00:00,59.0,59.0,3,180,6,False,False,27360.26,55709.33,10.0
2017-11-03 04:00:00,55.0,55.0,4,240,6,False,False,27793.55,55709.33,10.0
2017-11-03 05:00:00,54.0,54.0,5,300,6,False,False,35667.53,55709.33,10.0
2017-11-03 06:00:00,53.0,53.0,6,360,6,False,False,34567.39,55709.33,10.0
2017-11-03 07:00:00,52.0,51.0,7,420,6,False,False,46281.2,55709.33,10.0
2017-11-03 08:00:00,51.0,50.0,8,480,6,False,False,48621.05,55709.33,10.0
2017-11-03 09:00:00,50.0,49.0,9,540,6,False,False,48342.28,55709.33,10.0
2017-11-03 10:00:00,51.0,50.0,10,600,6,False,False,47352.4,55709.33,10.0
2017-11-03 11:00:00,53.0,49.0,11,660,6,False,False,49031.69,55709.33,10.0
2017-11-03 12:00:00,51.0,48.0,12,720,6,False,False,43723.15,55709.33,10.0
2017-11-03 13:00:00,52.0,47.0,13,780,6,False,False,44524.74,55709.33,10.0
2017-11-03 14:00:00,53.0,48.0,14,840,6,False,False,42155.0,55709.33,10.0
2017-11-03 15:00:00,52.0,46.0,15,900,6,False,False,41690.58,55709.33,10.0
2017-11-03 16:00:00,51.0,45.0,16,960,6,False,False,43039.67,55709.33,10.0
2017-11-03 17:00:00,49.0,44.0,17,1020,6,False,False,43703.7,55709.33,10.0
2017-11-03 18:00:00,46.0,42.0,18,1080,6,False,False,43720.13,55709.33,10.0
2017-11-03 19:00:00,45.0,41.0,19,1140,6,False,False,41933.21,55709.33,10.0
2017-11-03 20:00:00,44.0,40.0,20,1200,6,False,False,40019.87,55709.33,10.0
2017-11-03 21:00:00,43.0,39.0,21,1260,6,False,False,39665.16,55709.33,10.0
2017-11-03 22:00:00,39.0,37.0,22,1320,6,False,False,39433.01,55709.33,10.0
2017-11-03 23:00:00,36.0,35.0,23,1380,6,False,False,39389.71,55709.33,10.0
2017-11-04 00:00:00,35.0,34.0,0,0,7,True,False,39186.35,46916.48,9.0
2017-11-04 01:00:00,36.0,36.0,1,60,7,True,False,39238.43,46916.48,9.0
2017-11-04 02:00:00,36.0,36.0,2,120,7,True,False,39725.04,46916.48,9.0
2017-11-04 03:00:00,35.0,35.0,3,180,7,True,False,40319.04,46916.48,9.0
2017-11-04 04:00:00,35.0,35.0,4,240,7,True,False,39689.88,46916.48,9.0
2017-11-04 05:00:00,35.0,35.0,5,300,7,True,False,43574.14,46916.48,9.0
2017-11-04 06:00:00,36.0,36.0,6,360,7,True,False,43712.72,46916.48,9.0
2017-11-04 07:00:00,36.0,36.0,7,420,7,True,False,43508.92,46916.48,9.0
2017-11-04 08:00:00,37.0,37.0,8,480,7,True,False,51620.36,46916.48,9.0
2017-11-04 09:00:00,41.0,39.0,9,540,7,True,False,50893.47,46916.48,9.0
2017-11-04 10:00:00,43.0,40.0,10,600,7,True,False,55709.33,46916.48,9.0
2017-11-04 11:00:00,45.0,41.0,11,660,7,True,False,50572.12,46916.48,9.0
2017-11-04 12:00:00,46.0,41.0,12,720,7,True,False,46412.15,46916.48,9.0
2017-11-04 13:00:00,46.0,41.0,13,780,7,True,False,49132.78,46916.48,9.0
2017-11-04 14:00:00,46.0,40.0,14,840,7,True,False,45864.73,46916.48,9.0
2017-11-04 15:00:00,47.0,41.0,15,900,7,True,False,45678.88,46916.48,9.0
2017-11-04 16:00:00,46.0,41.0,16,960,7,True,False,47914.26,46916.48,9.0
2017-11-04 17:00:00,45.0,41.0,17,1020,7,True,False,46700.51,46916.48,9.0
2017-11-04 18:00:00,45.0,40.0,18,1080,7,True,False,45873.5,46916.48,9.0
2017-11-04 19:00:00,44.0,39.0,19,1140,7,True,False,45482.0,46916.48,9.0
2017-11-04 20:00:00,44.0,40.0,20,1200,7,True,False,45408.87,46916.48,9.0
2017-11-04 21:00:00,45.0,41.0,21,1260,7,True,False,45970.01,46916.48,9.0
2017-11-04 22:00:00,45.0,41.0,22,1320,7,True,False,43751.6,46916.48,9.0
2017-11-04 23:00:00,46.0,43.0,23,1380,7,True,False,43485.07,46916.48,9.0
2017-11-05 00:00:00,47.0,43.0,0,0,1,True,False,41511.73,71514.26,16.0
2017-11-05 01:00:00,48.5,45.5,1,60,1,True,False,39695.21,71514.26,16.0
2017-11-05 02:00:00,50.0,48.0,2,120,1,True,False,37878.7,71514.26,16.0
2017-11-05 03:00:00,50.0,48.0,3,180,1,True,False,41940.36,71514.26,16.0
2017-11-05 04:00:00,50.0,49.0,4,240,1,True,False,41117.37,71514.26,16.0
2017-11-05 05:00:00,50.0,48.0,5,300,1,True,False,41736.4,71514.26,16.0
2017-11-05 06:00:00,50.0,49.0,6,360,1,True,False,42447.89,71514.26,16.0
2017-11-05 07:00:00,50.0,49.0,7,420,1,True,False,41228.57,71514.26,16.0
2017-11-05 08:00:00,52.0,50.0,8,480,1,True,False,45700.37,71514.26,16.0
2017-11-05 09:00:00,54.0,52.0,9,540,1,True,False,46916.48,71514.26,16.0
2017-11-05 10:00:00,54.0,52.0,10,600,1,True,False,42075.55,71514.26,16.0
2017-11-05 11:00:00,55.0,53.0,11,660,1,True,False,40456.02,71514.26,16.0
2017-11-05 12:00:00,56.0,53.0,12,720,1,True,False,40275.36,71514.26,16.0
2017-11-05 13:00:00,58.0,55.0,13,780,1,True,False,39012.14,71514.26,16.0
2017-11-05 14:00:00,59.0,56.0,14,840,1,True,False,37171.38,71514.26,16.0
2017-11-05 15:00:00,59.0,56.0,15,900,1,True,False,36596.02,71514.26,16.0
2017-11-05 16:00:00,59.0,56.0,16,960,1,True,False,32162.45,71514.26,16.0
2017-11-05 17:00:00,59.0,56.0,17,1020,1,True,False,32189.61,71514.26,16.0
